,X,system,Cause,Effect,rho_Lmax,p_Z,Kendall_tau,Kendall_p,Convergence,Standardized_linkage_strength,direction,biomasss,abundances,trait.effect.abundance.total,abundance.effect.trait.total,trait.effect.abundance,abundance.effect.trait
132,50,NI,abunance.Harpalus.ussuriensis,size.Harpalus.ussuriensis,0.268431186,0.132955955,0.90476191,0.006863832,FALSE,0.272204347,abundance affects trait,0.0120985,0.235294118,0.933333333,0.833333333,0.933333333,0.833333333
133,51,NI,abunance.Algon.grandicollis,size.Algon.grandicollis,0.511212347,0.020184735,1,0.002666712,TRUE,0.518398123,abundance affects trait,0.010340825,0.571428571,0.933333333,0.833333333,0.933333333,0.833333333
134,52,NI,abunance.Ipelates.curtus,size.Ipelates.curtus,0.581973696,0.040694923,1.000000119,0.000836611,TRUE,0.590154118,abundance affects trait,0.000548475,0.421052632,0.933333333,0.833333333,0.933333333,0.833333333
135,53,NI,abunance.Scolytidae.,size.Scolytidae.,0,0.5,1,1,FALSE,0,abundance affects trait,3.2e-05,0.235294118,0.933333333,0.833333333,0.933333333,0.833333333
136,54,NI,abunance.Bolitobius.prolongatus,size.Bolitobius.prolongatus,0,0.5,1,1,FALSE,0,abundance affects trait,0.000558575,0.235294118,0.933333333,0.833333333,0.933333333,0.833333333
137,55,NI,abunance.Dendroxena.sexcarinata,size.Dendroxena.sexcarinata,0,0.5,1,1,FALSE,0,abundance affects trait,0.0051537,0.235294118,0.933333333,0.833333333,0.933333333,0.833333333
138,56,NI,abunance.Staphylinidae.,size.Staphylinidae.,0.177020959,0.220797666,0.809523821,0.016260982,FALSE,0.179509227,abundance affects trait,0.000125408,1.960784314,0.933333333,0.833333333,0.933333333,0.833333333
139,57,NI,abunance.Ontholestes.gracilis,size.Ontholestes.gracilis,0.249342999,0.136636057,0.928571463,0.001981735,FALSE,0.25284785,abundance affects trait,0.00269055,0.235294118,0.933333333,0.833333333,0.933333333,0.833333333
140,58,NI,abunance.Physoronia.explanata,size.Physoronia.explanata,0,0.5,1,1,FALSE,0,abundance affects trait,0.0002817,0.235294118,0.933333333,0.833333333,0.933333333,0.833333333
141,59,NI,abunance.Pterostichus.microcephalus,size.Pterostichus.microcephalus,0.103652774,0.327280702,0.714285731,0.035498142,FALSE,0.105109753,abundance affects trait,0.002410875,0.421052632,0.933333333,0.833333333,0.933333333,0.833333333
142,60,NI,abunance.Rugilus.rufescens,size.Rugilus.rufescens,0.189040365,0.205256237,0.90476191,0.006863832,FALSE,0.191697581,abundance affects trait,4.81e-05,0.235294118,0.933333333,0.833333333,0.933333333,0.833333333
143,1,HO,size.Osorius.angustulus,abunance.Osorius.angustulus,0.159321802,0.319524137,0.50000006,0.107762337,FALSE,0.225392922,trait affects abundance,0.001360864,0.861538462,0.75,0.884615385,0.75,0.884615385
144,2,HO,size.Pterostichus.orientalis,abunance.Pterostichus.orientalis,0.547157797,0.051180882,1.000000119,0.000836611,FALSE,0.774065403,trait affects abundance,0.04202821,0.695707071,0.75,0.884615385,0.75,0.884615385
145,3,HO,size.Dendroxena.sexcarinata,abunance.Dendroxena.sexcarinata,0.245005483,0.238271534,0.50000006,0.107762337,FALSE,0.346609825,trait affects abundance,0.013816227,0.238095238,0.75,0.884615385,0.75,0.884615385
146,4,HO,size.Staphylinidae.,abunance.Staphylinidae.,0.706862488,0.000392843,1,0.002666712,TRUE,1,trait affects abundance,7.40909090909091e-05,0.7,0.75,0.884615385,0.75,0.884615385
147,5,HO,size.Aleochara.sp,abunance.Aleochara.sp,0.251024937,0.131373291,1.000000119,0.000836611,FALSE,0.35512556,trait affects abundance,0.005251985,1.5,0.75,0.884615385,0.75,0.884615385
148,6,HO,size.Anotylus.latiusculus,abunance.Anotylus.latiusculus,0.370535306,0.039079514,1.000000119,0.000836611,TRUE,0.524197157,trait affects abundance,1.26136363636364e-05,0.333333333,0.75,0.884615385,0.75,0.884615385
149,7,HO,size.Nipponoharpalus.discrepans,abunance.Nipponoharpalus.discrepans,0.516349616,0.014195414,1.000000119,0.000836611,TRUE,0.730480998,trait affects abundance,0.002595318,0.111111111,0.75,0.884615385,0.75,0.884615385
150,8,HO,size.Harpalus.laevipes,abunance.Harpalus.laevipes,0.218893166,0.156875822,0.957427084,0.000662208,FALSE,0.309668669,trait affects abundance,0.004875341,0.2,0.75,0.884615385,0.75,0.884615385
151,9,HO,size.Synuchus.cycloderus,abunance.Synuchus.cycloderus,0.24014886,0.133720021,0.928571463,0.001981735,FALSE,0.339739149,trait affects abundance,0.034135856,1.042261905,0.75,0.884615385,0.75,0.884615385
152,10,HO,size.Carabidae.,abunance.Carabidae.,0.3921009,0.06243435,1.000000119,0.000836611,FALSE,0.554706052,trait affects abundance,0.00165983,0.431818182,0.75,0.884615385,0.75,0.884615385
153,11,HO,size.Sphaeridiinae.,abunance.Sphaeridiinae.,0.400034783,0.042406676,0.928571463,0.001981735,TRUE,0.565930134,trait affects abundance,0.000131561,0.363636364,0.75,0.884615385,0.75,0.884615385
154,12,HO,size.Tachinus.sp3,abunance.Tachinus.sp3,0.44710535,0.014696817,1.000000119,0.000836611,TRUE,0.632520975,trait affects abundance,0.000160955,0.166666667,0.75,0.884615385,0.75,0.884615385
155,13,HO,size.Agrypnus.cordicollis,abunance.Agrypnus.cordicollis,0.432674174,0.021364524,1.000000119,0.000836611,TRUE,0.612105157,trait affects abundance,0.002876227,0.2,0.75,0.884615385,0.75,0.884615385
156,14,HO,size.Calosoma.maximowiczi,abunance.Calosoma.maximowiczi,0.318492388,0.091892698,1.000000119,0.000836611,FALSE,0.450571919,trait affects abundance,0.046658114,0.25,0.75,0.884615385,0.75,0.884615385
157,15,HO,size.Histeridae.,abunance.Histeridae.,0.373219059,0.146034621,1.000000119,0.000836611,FALSE,0.527993868,trait affects abundance,0.009614795,2.11884058,0.75,0.884615385,0.75,0.884615385
158,16,HO,size.Tachinus.mimulus,abunance.Tachinus.mimulus,0.581688587,0.005834519,1.000000119,0.000836611,TRUE,0.822916192,trait affects abundance,0.000233063,0.470238095,0.75,0.884615385,0.75,0.884615385
159,17,HO,size.Holotrichia.picea,abunance.Holotrichia.picea,0.296493947,0.083181471,0.981980562,0.001188755,FALSE,0.419450674,trait affects abundance,0.005201886,1.614444444,0.75,0.884615385,0.75,0.884615385
160,18,HO,size.Othius.rufipennis,abunance.Othius.rufipennis,0.189082233,0.193098871,0.90476191,0.006863832,FALSE,0.267495073,trait affects abundance,0.000308227,0.111111111,0.75,0.884615385,0.75,0.884615385
161,19,HO,size.Plesiophthalmus.nigrocyaneus,abunance.Plesiophthalmus.nigrocyaneus,0.279039582,0.155683006,1.000000119,0.000836611,FALSE,0.394757944,trait affects abundance,0.004909023,0.111111111,0.75,0.884615385,0.75,0.884615385
162,20,HO,size.Synuchus.crocatus,abunance.Synuchus.crocatus,0.457511883,0.017197846,1.000000119,0.000836611,TRUE,0.647243121,trait affects abundance,0.001377386,0.111111111,0.75,0.884615385,0.75,0.884615385
163,21,HO,size.Pterostichus.sp,abunance.Pterostichus.sp,0.203515608,0.175022057,1.000000119,0.000836611,FALSE,0.287914002,trait affects abundance,0.0005585,0.117647059,0.75,0.884615385,0.75,0.884615385
164,22,HO,size.Calosoma.inquisitor,abunance.Calosoma.inquisitor,0.470279314,0.016188305,1.000000119,0.000836611,TRUE,0.665305236,trait affects abundance,0.056524341,0.486956522,0.75,0.884615385,0.75,0.884615385
165,23,HO,size.Pterostichus.microcephalus,abunance.Pterostichus.microcephalus,0,0.5,1,1,FALSE,0,trait affects abundance,0.001181568,0.111111111,0.75,0.884615385,0.75,0.884615385
166,24,HO,size.Staphylininae.,abunance.Staphylininae.,0.082707352,0.353707214,0.981980562,0.001188755,FALSE,0.117006282,trait affects abundance,0.000870386,0.166666667,0.75,0.884615385,0.75,0.884615385
167,25,HO,size.Lagria.rufipennis,abunance.Lagria.rufipennis,0.208091553,0.169501109,0.944911242,0.002241373,FALSE,0.294387602,trait affects abundance,8.57727272727273e-05,1.614444444,0.75,0.884615385,0.75,0.884615385
168,26,HO,size.Aleocharinae.,abunance.Aleocharinae.,0.350148185,0.088322325,1.000000119,0.000836611,FALSE,0.495355449,trait affects abundance,3.78409090909091e-05,0.3625,0.75,0.884615385,0.75,0.884615385
169,27,HO,size.Synuchus.sp,abunance.Synuchus.sp,0.310851008,0.10722837,1.000000119,0.000836611,FALSE,0.439761641,trait affects abundance,2.50227272727273e-05,1.614444444,0.75,0.884615385,0.75,0.884615385
170,28,HO,size.Platydracus.brachycerus,abunance.Platydracus.brachycerus,0.289487739,0.126337547,0.928571463,0.001981735,FALSE,0.409538975,trait affects abundance,0.002070182,0.157894737,0.75,0.884615385,0.75,0.884615385
171,29,HO,size.Poecilus.samurai,abunance.Poecilus.samurai,0.196957248,0.18311198,0.785714328,0.009374738,FALSE,0.278635875,trait affects abundance,0.00268925,1.614444444,0.75,0.884615385,0.75,0.884615385
172,30,HO,size.Anotylus.sp,abunance.Anotylus.sp,0.196253722,0.183992116,0.785714328,0.009374738,FALSE,0.277640595,trait affects abundance,5.39772727272727e-05,2.421666667,0.75,0.884615385,0.75,0.884615385
173,31,HO,size.Curculionidae.,abunance.Curculionidae.,0.31189527,0.121364358,1.000000119,0.000836611,FALSE,0.441238961,trait affects abundance,0.000966591,0.111111111,0.75,0.884615385,0.75,0.884615385
174,32,HO,size.Caccobius.jessoensis,abunance.Caccobius.jessoensis,0.196981889,0.183081196,0.785714328,0.009374738,FALSE,0.278670735,trait affects abundance,0.000584932,1.614444444,0.75,0.884615385,0.75,0.884615385
175,33,HO,size.Ontholestes.gracilis,abunance.Ontholestes.gracilis,0.151082391,0.245307245,0.071428575,0.90153861,FALSE,0.213736609,trait affects abundance,0.001830023,0.111111111,0.75,0.884615385,0.75,0.884615385
176,34,HO,size.Elateridae.,abunance.Elateridae.,0.149360486,0.247823272,0.857142925,0.00443399,FALSE,0.211300626,trait affects abundance,0.000226341,0.111111111,0.75,0.884615385,0.75,0.884615385
177,35,HO,size.Anisolinus.elegans,abunance.Anisolinus.elegans,0.194810784,0.185918363,0.571428597,0.063486576,FALSE,0.275599267,trait affects abundance,0.0003285,1.614444444,0.75,0.884615385,0.75,0.884615385
178,36,HO,size.Chlaenius.pallipes,abunance.Chlaenius.pallipes,0.470554977,0.038064938,1.000000119,0.000836611,TRUE,0.665695217,trait affects abundance,0.002344341,1.614444444,0.75,0.884615385,0.75,0.884615385
179,37,HO,size.Leiodinae.,abunance.Leiodinae.,0.451501079,0.018469707,1.000000119,0.000836611,TRUE,0.638739622,trait affects abundance,3.05909090909091e-05,1.614444444,0.75,0.884615385,0.75,0.884615385
180,38,HO,size.Scydmaenidae.,abunance.Scydmaenidae.,0.344580368,0.051899042,0.928571463,0.001981735,FALSE,0.487478645,trait affects abundance,4.27272727272727e-06,0.166666667,0.75,0.884615385,0.75,0.884615385
181,39,HO,size.Tachyporinae.,abunance.Tachyporinae.,0.44052527,0.020953814,1.000000119,0.000836611,TRUE,0.623212121,trait affects abundance,5.68181818181818e-06,1.614444444,0.75,0.884615385,0.75,0.884615385
182,40,HO,size.Orchestes.amurensis,abunance.Orchestes.amurensis,0.22855348,0.146073098,0.925820053,0.007680297,FALSE,0.323335138,trait affects abundance,3.08409090909091e-05,1.614444444,0.75,0.884615385,0.75,0.884615385
183,41,HO,size.Lordithon.sp,abunance.Lordithon.sp,0.27646825,0.09936059,0.928571463,0.001981735,FALSE,0.391120275,trait affects abundance,0.000128773,0.184210526,0.75,0.884615385,0.75,0.884615385
184,42,HO,size.Rugilus.sp,abunance.Rugilus.sp,0.439779981,0.021179165,1.000000119,0.000836611,TRUE,0.622157758,trait affects abundance,3.47272727272727e-05,0.111111111,0.75,0.884615385,0.75,0.884615385
185,43,HO,size.Liatongus.minutus,abunance.Liatongus.minutus,0.197032309,0.183018216,0.785714328,0.009374738,FALSE,0.278742065,trait affects abundance,0.001459295,1.614444444,0.75,0.884615385,0.75,0.884615385
186,44,HO,size.Margarinotus.weymarni,abunance.Margarinotus.weymarni,0.196943924,0.183128627,0.785714328,0.009374738,FALSE,0.278617025,trait affects abundance,0.001144795,1.614444444,0.75,0.884615385,0.75,0.884615385
187,45,HO,size.Zyras.sp,abunance.Zyras.sp,0.199251006,0.180258942,0.857142925,0.00443399,FALSE,0.281880859,trait affects abundance,2.01590909090909e-05,1.614444444,0.75,0.884615385,0.75,0.884615385
188,46,HO,size.Sipalinus.gigas,abunance.Sipalinus.gigas,0.39833466,0.052444639,1.000000119,0.000836611,FALSE,0.563524967,trait affects abundance,0.019449386,1.614444444,0.75,0.884615385,0.75,0.884615385
189,47,HO,size.Scaphisomini.,abunance.Scaphisomini.,0.398843461,0.052395403,1.000000119,0.000836611,FALSE,0.564244769,trait affects abundance,1.67954545454545e-05,1.614444444,0.75,0.884615385,0.75,0.884615385
190,48,HO,size.Acalolepta.fraudatrix,abunance.Acalolepta.fraudatrix,0.23921944,0.134685435,0.944911242,0.002241373,FALSE,0.338424296,trait affects abundance,0.003191886,1.614444444,0.75,0.884615385,0.75,0.884615385
191,49,HO,size.Scolytidae.,abunance.Scolytidae.,0.239171966,0.134734864,0.944911242,0.002241373,FALSE,0.338357134,trait affects abundance,4.95909090909091e-05,1.614444444,0.75,0.884615385,0.75,0.884615385
192,50,HO,size.Meloe.menoko,abunance.Meloe.menoko,0.224346028,0.150721154,0.981980562,0.001188755,FALSE,0.317382846,trait affects abundance,0.002100545,1.614444444,0.75,0.884615385,0.75,0.884615385
193,51,HO,size.Cantharidae.,abunance.Cantharidae.,0.351794324,0.051789324,1.000000119,0.000836611,FALSE,0.497684245,trait affects abundance,7.61363636363636e-06,1.614444444,0.75,0.884615385,0.75,0.884615385
194,52,HO,size.Homalota.sp,abunance.Homalota.sp,0.327741334,0.061688311,0.981980562,0.001188755,FALSE,0.463656425,trait affects abundance,2.81818181818182e-06,1.614444444,0.75,0.884615385,0.75,0.884615385
195,53,HO,abunance.Osorius.angustulus,size.Osorius.angustulus,0.292024986,0.147192728,0.928571463,0.001981735,FALSE,0.413128425,abundance affects trait,0.001360864,0.861538462,0.75,0.884615385,0.75,0.884615385
196,54,HO,abunance.Pterostichus.orientalis,size.Pterostichus.orientalis,0.010058016,0.481837992,0.50000006,0.190430284,FALSE,0.014229099,abundance affects trait,0.04202821,0.695707071,0.75,0.884615385,0.75,0.884615385
197,55,HO,abunance.Dendroxena.sexcarinata,size.Dendroxena.sexcarinata,0.414633185,0.022880661,1,0.000263214,TRUE,0.586582528,abundance affects trait,0.013816227,0.238095238,0.75,0.884615385,0.75,0.884615385
198,56,HO,abunance.Staphylinidae.,size.Staphylinidae.,0.492832128,0.050415682,1,0.000263214,FALSE,0.697210754,abundance affects trait,7.40909090909091e-05,0.7,0.75,0.884615385,0.75,0.884615385
199,57,HO,abunance.Aleochara.sp,size.Aleochara.sp,0.200252794,0.179020849,0.981980562,0.001188755,FALSE,0.283298091,abundance affects trait,0.005251985,1.5,0.75,0.884615385,0.75,0.884615385
200,58,HO,abunance.Anotylus.latiusculus,size.Anotylus.latiusculus,0.242536333,0.13125986,0.957427084,0.000662208,FALSE,0.343116713,abundance affects trait,1.26136363636364e-05,0.333333333,0.75,0.884615385,0.75,0.884615385
201,59,HO,abunance.Nipponoharpalus.discrepans,size.Nipponoharpalus.discrepans,0.423050501,0.060306494,1.000000119,0.000836611,FALSE,0.598490524,abundance affects trait,0.002595318,0.111111111,0.75,0.884615385,0.75,0.884615385
202,60,HO,abunance.Harpalus.laevipes,size.Harpalus.laevipes,0.270246205,0.104783538,1,0.002666712,FALSE,0.382317932,abundance affects trait,0.004875341,0.2,0.75,0.884615385,0.75,0.884615385
203,61,HO,abunance.Synuchus.cycloderus,size.Synuchus.cycloderus,0.186819983,0.196022262,1.000000119,0.000836611,FALSE,0.264294663,abundance affects trait,0.034135856,1.042261905,0.75,0.884615385,0.75,0.884615385
204,62,HO,abunance.Carabidae.,size.Carabidae.,0.22901542,0.253102835,0.857142925,0.00443399,FALSE,0.323988645,abundance affects trait,0.00165983,0.431818182,0.75,0.884615385,0.75,0.884615385
205,63,HO,abunance.Sphaeridiinae.,size.Sphaeridiinae.,0.195999937,0.184310193,0.928571463,0.001981735,FALSE,0.277281565,abundance affects trait,0.000131561,0.363636364,0.75,0.884615385,0.75,0.884615385
206,64,HO,abunance.Tachinus.sp3,size.Tachinus.sp3,0.184315449,0.199286841,0.981980562,0.001188755,FALSE,0.260751493,abundance affects trait,0.000160955,0.166666667,0.75,0.884615385,0.75,0.884615385
207,65,HO,abunance.Agrypnus.cordicollis,size.Agrypnus.cordicollis,0.378496768,0.085017117,0.928571463,0.001981735,FALSE,0.535460254,abundance affects trait,0.002876227,0.2,0.75,0.884615385,0.75,0.884615385
208,66,HO,abunance.Calosoma.maximowiczi,size.Calosoma.maximowiczi,0.154953647,0.390776048,0.5,0.076332808,FALSE,0.219213283,abundance affects trait,0.046658114,0.25,0.75,0.884615385,0.75,0.884615385
209,67,HO,abunance.Histeridae.,size.Histeridae.,0.228208561,0.206308813,1.000000119,0.000836611,FALSE,0.322847181,abundance affects trait,0.009614795,2.11884058,0.75,0.884615385,0.75,0.884615385
210,68,HO,abunance.Tachinus.mimulus,size.Tachinus.mimulus,0.146737762,0.251679316,1.000000119,0.000836611,FALSE,0.207590252,abundance affects trait,0.000233063,0.470238095,0.75,0.884615385,0.75,0.884615385
211,69,HO,abunance.Holotrichia.picea,size.Holotrichia.picea,0.272550804,0.167438925,1.000000119,0.000836611,FALSE,0.385578254,abundance affects trait,0.005201886,1.614444444,0.75,0.884615385,0.75,0.884615385
212,70,HO,abunance.Othius.rufipennis,size.Othius.rufipennis,0.037029162,0.433396528,0.909241259,0.002769589,FALSE,0.052385242,abundance affects trait,0.000308227,0.111111111,0.75,0.884615385,0.75,0.884615385
213,71,HO,abunance.Plesiophthalmus.nigrocyaneus,size.Plesiophthalmus.nigrocyaneus,0.624378681,0.004107143,1.000000119,0.000836611,TRUE,0.883309967,abundance affects trait,0.004909023,0.111111111,0.75,0.884615385,0.75,0.884615385
214,72,HO,abunance.Synuchus.crocatus,size.Synuchus.crocatus,0.351943291,0.083834258,1.000000119,0.000836611,FALSE,0.497894989,abundance affects trait,0.001377386,0.111111111,0.75,0.884615385,0.75,0.884615385
215,73,HO,abunance.Pterostichus.sp,size.Pterostichus.sp,0.314781137,0.158229732,1.000000119,0.000836611,FALSE,0.445321604,abundance affects trait,0.0005585,0.117647059,0.75,0.884615385,0.75,0.884615385
216,74,HO,abunance.Calosoma.inquisitor,size.Calosoma.inquisitor,0.543753209,0.010966943,1,0.000263214,TRUE,0.769248925,abundance affects trait,0.056524341,0.486956522,0.75,0.884615385,0.75,0.884615385
217,75,HO,abunance.Pterostichus.microcephalus,size.Pterostichus.microcephalus,0.343616304,0.097147214,1.000000119,0.000836611,FALSE,0.486114782,abundance affects trait,0.001181568,0.111111111,0.75,0.884615385,0.75,0.884615385
218,76,HO,abunance.Staphylininae.,size.Staphylininae.,0.178708881,0.206700984,0.928571463,0.001981735,FALSE,0.252819868,abundance affects trait,0.000870386,0.166666667,0.75,0.884615385,0.75,0.884615385
219,77,HO,abunance.Lagria.rufipennis,size.Lagria.rufipennis,0.336219182,0.080848677,1.000000119,0.000836611,FALSE,0.475650056,abundance affects trait,8.57727272727273e-05,1.614444444,0.75,0.884615385,0.75,0.884615385
220,78,HO,abunance.Aleocharinae.,size.Aleocharinae.,0.30128184,0.243751248,0.714285791,0.018741131,FALSE,0.426224117,abundance affects trait,3.78409090909091e-05,0.3625,0.75,0.884615385,0.75,0.884615385
221,79,HO,abunance.Synuchus.sp,size.Synuchus.sp,0.425496553,0.081933289,1.000000119,0.000836611,FALSE,0.60195096,abundance affects trait,2.50227272727273e-05,1.614444444,0.75,0.884615385,0.75,0.884615385
222,80,HO,abunance.Platydracus.brachycerus,size.Platydracus.brachycerus,0.185492876,0.480160366,-0.142857149,0.710523009,FALSE,0.262417202,abundance affects trait,0.002070182,0.157894737,0.75,0.884615385,0.75,0.884615385
