,X.1,X,system,Cause,Effect,rho_Lmax,p_Z,Kendall_tau,Kendall_p,Convergence,Standardized_linkage_strength,direction,biomasss,trait.effect.abundance.total,abundance.effect.trait.total,Warming_rate,temp_mean,species_richness,type,species_richness_ln,biomasss_ln,abundances_ln,temp_mean_ln,Effect2,Taxa
93,93,9,ME1,Sphaerocystis.schroeteri..1,Sphaerocystis.schroeteri.,0.974290409,8.70E-07,1,0.002666712,TRUE,0.997058719,trait affects abundance,1.16E-07,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-6.933707887,8.210948119,1.001399409,Sphaerocystis.schroeteri.,Chlorophyta
94,94,10,ME1,Chlorococcaceae.1,Chlorococcaceae,0.623761852,0.170181797,1,0.002666712,FALSE,0.638338618,trait affects abundance,7.84E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.105877743,7.737987,1.001399409,Chlorococcaceae,Chlorophyta
95,95,11,ME1,Microcystis.aeruginosa..1,Microcystis.aeruginosa.,0.885291541,0.033447354,1,0.002666712,TRUE,0.905980026,trait affects abundance,2.94E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.531041718,9.793242144,1.001399409,Microcystis.aeruginosa.,Cyanobacteria
96,96,12,ME1,Schroederia.judayi..1,Schroederia.judayi.,0.75155824,0.061127261,1,0.002666712,FALSE,0.769121495,trait affects abundance,2.74E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.561814042,8.011171117,1.001399409,Schroederia.judayi.,Chlorophyta
97,97,13,ME1,Anabaena.flos.aquae..1,Anabaena.flos.aquae.,0.950789346,0.000669714,1,0.002666712,TRUE,0.973008458,trait affects abundance,6.91E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.160513099,8.72660269,1.001399409,Anabaena.flos.aquae.,Cyanobacteria
98,98,14,ME1,Aphanocapsa.delicatissima..1,Aphanocapsa.delicatissima.,0.419480354,0.074574171,1,0.002666712,FALSE,0.429283241,trait affects abundance,3.77E-10,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-9.423696044,10.4055772,1.001399409,Aphanocapsa.delicatissima.,Cyanobacteria
99,99,15,ME1,Coelosphaerium.naegelianum..1,Coelosphaerium.naegelianum.,0.22857759,0.166774384,0.99999994,0.008534908,FALSE,0.233919247,trait affects abundance,1.28E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.893865944,8.823677483,1.001399409,Coelosphaerium.naegelianum.,Cyanobacteria
100,100,16,ME1,Chroococcaceae.1,Chroococcaceae,0.908132861,0.058234157,1,0.002666712,FALSE,0.929355128,trait affects abundance,3.50E-10,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-9.455579667,10.05788727,1.001399409,Chroococcaceae,Cyanobacteria
101,101,17,ME1,Erkenia.subaequiciliata..1,Erkenia.subaequiciliata.,0.951894143,0.002117955,1,0.002666712,TRUE,0.974139073,trait affects abundance,4.03E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.394982369,7.980846985,1.001399409,Erkenia.subaequiciliata.,Haptophyta
102,102,18,ME1,Synechococcus.sp1..1,Synechococcus.sp1.,0.801815204,0.027791292,0.99999994,0.008534908,TRUE,0.82055292,trait affects abundance,5.36E-10,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-9.27057517,9.778616962,1.001399409,Synechococcus.sp1.,Cyanobacteria
103,103,19,ME1,DIACYCLOPS.THOMASI.1,DIACYCLOPS.THOMASI,0.236666971,0.146504793,0.966091692,0.012898922,FALSE,0.24219767,trait affects abundance,6.52E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.185963554,3.216731098,1.001399409,DIACYCLOPS.THOMASI,copepod 
104,104,20,ME1,DIAPTOMID.1,DIAPTOMID,0.267827428,0.31119662,0.466666639,0.25965631,FALSE,0.27408632,trait affects abundance,6.53E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.184927411,3.783007122,1.001399409,DIAPTOMID,copepod 
105,105,21,ME1,AGLAODIAPTOMUS.CLAVIPES.1,AGLAODIAPTOMUS.CLAVIPES,0.412799757,0.373004366,0.866666615,0.024170518,FALSE,0.422446525,trait affects abundance,0.000469772,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-3.328113299,2.61364614,1.001399409,AGLAODIAPTOMUS.CLAVIPES,copepod 
106,106,22,ME1,DAPHNIA.MENDOTAE.1,DAPHNIA.MENDOTAE,0.082465508,0.359320001,0.577350259,0.241566658,FALSE,0.084392654,trait affects abundance,0.000156665,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-3.805028349,2.832667803,1.001399409,DAPHNIA.MENDOTAE,Cladocera
107,107,23,ME1,DAPHNIA.PULICARIA.1,DAPHNIA.PULICARIA,0.138878257,0.39435933,0.333333313,0.452370405,FALSE,0.14212372,trait affects abundance,0.000226309,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-3.645298788,3.339019058,1.001399409,DAPHNIA.PULICARIA,Cladocera
108,108,24,ME1,CYCLOPOID.1,CYCLOPOID,0.58865511,0.041173042,0.99999994,0.008534908,TRUE,0.602411462,trait affects abundance,1.48E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.82885415,3.11671949,1.001399409,CYCLOPOID,copepod 
109,109,25,ME1,DAPHNIA.1,DAPHNIA,0.54097689,0.083923953,0.99999994,0.008534908,FALSE,0.553619044,trait affects abundance,2.56E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.592210689,2.616123334,1.001399409,DAPHNIA,Cladocera
110,110,26,ME1,MESOCYCLOPS.EDAX.1,MESOCYCLOPS.EDAX,0,0.5,1,1,FALSE,0,trait affects abundance,7.12E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.147581859,2.327339927,1.001399409,MESOCYCLOPS.EDAX,copepod 
111,111,27,ME1,CHYDORUS.1,CHYDORUS,0.324806387,0.07091678,0.99999994,0.008534908,FALSE,0.332396827,trait affects abundance,2.04E-06,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-5.69054801,2.331292409,1.001399409,CHYDORUS,Cladocera
112,112,28,ME1,ACANTHOCYCLOPS.1,ACANTHOCYCLOPS,0.522613999,0.150707628,1,0.002666712,FALSE,0.534827029,trait affects abundance,4.68E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.329968977,2.08770571,1.001399409,ACANTHOCYCLOPS,copepod 
113,113,29,ME1,CALANOID.1,CALANOID,0.53506678,0.052149069,1,0.002666712,FALSE,0.547570821,trait affects abundance,1.62E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.789381021,3.079803402,1.001399409,CALANOID,copepod 
114,114,30,ME1,Chlamydomonas.globosa.,Chlamydomonas.globosa..1,0.946694182,0.025375569,1,0.002666712,TRUE,0.968817593,abundance affects trait,1.56E-07,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-6.808040607,7.571748195,1.001399409,Chlamydomonas.globosa..1,Chlorophyta
115,115,31,ME1,Cryptomonas.erosa.,Cryptomonas.erosa..1,0.769635983,0.216810872,1,0.002666712,FALSE,0.7876217,abundance affects trait,5.77E-07,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-6.23847502,7.834373232,1.001399409,Cryptomonas.erosa..1,Cyanobacteria
116,116,32,ME1,Aphanizomenon.flos.aquae,Aphanizomenon.flos.aquae.1,0.796956407,0.167495654,1,0.002666712,FALSE,0.815580578,abundance affects trait,6.71E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.173235106,9.862386699,1.001399409,Aphanizomenon.flos.aquae.1,Cyanobacteria
117,117,33,ME1,Aphanothece.nidulans.,Aphanothece.nidulans..1,0.808010836,0.000149627,1,0.002666712,TRUE,0.826893339,abundance affects trait,1.50E-09,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-8.822767042,10.61055201,1.001399409,Aphanothece.nidulans..1,Cyanobacteria
118,118,34,ME1,Oscillatoria.limnetica.,Oscillatoria.limnetica..1,0.856275028,0.048398798,1,0.002666712,TRUE,0.876285423,abundance affects trait,1.16E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.934845298,9.164571159,1.001399409,Oscillatoria.limnetica..1,Cyanobacteria
119,119,35,ME1,Synechocystis..,Synechocystis...1,0.609882809,0.039456584,0.99999994,0.008534908,TRUE,0.624135235,abundance affects trait,1.11E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.953443433,8.877797627,1.001399409,Synechocystis...1,Cyanobacteria
120,120,36,ME1,Miscellaneous,Miscellaneous.1,0.709674974,0.068956667,0.99999994,0.008534908,FALSE,0.726259455,abundance affects trait,1.11E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.953907382,9.060049964,1.001399409,Miscellaneous.1,Heterokontophyta
121,121,37,ME1,Rhodomonas.minuta.var..nannoplanctica,Rhodomonas.minuta.var..nannoplanctica.1,0.3627825,0.225192698,0.90476191,0.006863832,FALSE,0.371260408,abundance affects trait,5.84E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.23388024,8.789569311,1.001399409,Rhodomonas.minuta.var..nannoplanctica.1,Cyanobacteria
122,122,38,ME1,Sphaerocystis.schroeteri.,Sphaerocystis.schroeteri..1,0.880081813,0.00374518,0.99999994,0.008534908,TRUE,0.900648551,abundance affects trait,1.16E-07,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-6.933707887,8.210948119,1.001399409,Sphaerocystis.schroeteri..1,Chlorophyta
123,123,39,ME1,Chlorococcaceae,Chlorococcaceae.1,0.494653487,0.111492468,0.99999994,0.008534908,FALSE,0.506213105,abundance affects trait,7.84E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.105877743,7.737987,1.001399409,Chlorococcaceae.1,Chlorophyta
124,124,40,ME1,Microcystis.aeruginosa.,Microcystis.aeruginosa..1,0.903826048,0.05847233,1,0.002666712,FALSE,0.924947668,abundance affects trait,2.94E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.531041718,9.793242144,1.001399409,Microcystis.aeruginosa..1,Cyanobacteria
125,125,41,ME1,Schroederia.judayi.,Schroederia.judayi..1,0.699146949,0.112686648,1,0.002666712,FALSE,0.715485399,abundance affects trait,2.74E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.561814042,8.011171117,1.001399409,Schroederia.judayi..1,Chlorophyta
126,126,42,ME1,Anabaena.flos.aquae.,Anabaena.flos.aquae..1,0.977164524,0.000113132,1,0.002666712,TRUE,1,abundance affects trait,6.91E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.160513099,8.72660269,1.001399409,Anabaena.flos.aquae..1,Cyanobacteria
127,127,43,ME1,Aphanocapsa.delicatissima.,Aphanocapsa.delicatissima..1,0.395609581,0.22567982,0.99999994,0.008534908,FALSE,0.404854629,abundance affects trait,3.77E-10,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-9.423696044,10.4055772,1.001399409,Aphanocapsa.delicatissima..1,Cyanobacteria
128,128,44,ME1,Coelosphaerium.naegelianum.,Coelosphaerium.naegelianum..1,0.428183227,0.043039097,0.99999994,0.008534908,TRUE,0.438189493,abundance affects trait,1.28E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.893865944,8.823677483,1.001399409,Coelosphaerium.naegelianum..1,Cyanobacteria
129,129,45,ME1,Chroococcaceae,Chroococcaceae.1,0.923379424,0.019732126,1,0.002666712,TRUE,0.94495799,abundance affects trait,3.50E-10,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-9.455579667,10.05788727,1.001399409,Chroococcaceae.1,Cyanobacteria
130,130,46,ME1,Erkenia.subaequiciliata.,Erkenia.subaequiciliata..1,0.940505436,0.009673745,1,0.002666712,TRUE,0.962484221,abundance affects trait,4.03E-08,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-7.394982369,7.980846985,1.001399409,Erkenia.subaequiciliata..1,Haptophyta
131,131,47,ME1,Synechococcus.sp1.,Synechococcus.sp1..1,0.824656067,0.007194161,0.99999994,0.008534908,TRUE,0.843927555,abundance affects trait,5.36E-10,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-9.27057517,9.778616962,1.001399409,Synechococcus.sp1..1,Cyanobacteria
132,132,48,ME1,DIACYCLOPS.THOMASI,DIACYCLOPS.THOMASI.1,0.236048984,0.464472666,0.619047642,0.071505427,FALSE,0.241565241,abundance affects trait,6.52E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.185963554,3.216731098,1.001399409,DIACYCLOPS.THOMASI.1,copepod 
133,133,49,ME1,DIAPTOMID,DIAPTOMID.1,0.22706127,0.171477416,1,0.002666712,FALSE,0.232367493,abundance affects trait,6.53E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.184927411,3.783007122,1.001399409,DIAPTOMID.1,copepod 
134,134,50,ME1,AGLAODIAPTOMUS.CLAVIPES,AGLAODIAPTOMUS.CLAVIPES.1,0.633429874,0.29245598,0.599999964,0.132854939,FALSE,0.648232574,abundance affects trait,0.000469772,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-3.328113299,2.61364614,1.001399409,AGLAODIAPTOMUS.CLAVIPES.1,copepod 
135,135,51,ME1,DAPHNIA.MENDOTAE,DAPHNIA.MENDOTAE.1,0.444570454,0.182417432,0.99999994,0.008534908,FALSE,0.454959674,abundance affects trait,0.000156665,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-3.805028349,2.832667803,1.001399409,DAPHNIA.MENDOTAE.1,Cladocera
136,136,52,ME1,DAPHNIA.PULICARIA,DAPHNIA.PULICARIA.1,0.457775728,0.047699812,1,0.002666712,TRUE,0.468473544,abundance affects trait,0.000226309,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-3.645298788,3.339019058,1.001399409,DAPHNIA.PULICARIA.1,Cladocera
137,137,53,ME1,CYCLOPOID,CYCLOPOID.1,0.489807419,0.18927563,0.866666615,0.024170518,FALSE,0.501253788,abundance affects trait,1.48E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.82885415,3.11671949,1.001399409,CYCLOPOID.1,copepod 
138,138,54,ME1,DAPHNIA,DAPHNIA.1,0.260966182,0.397530856,-0.333333343,0.36752075,FALSE,0.267064732,abundance affects trait,2.56E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.592210689,2.616123334,1.001399409,DAPHNIA.1,Cladocera
139,139,55,ME1,MESOCYCLOPS.EDAX,MESOCYCLOPS.EDAX.1,0.223263591,0.212148126,0.99999994,0.008534908,FALSE,0.228481065,abundance affects trait,7.12E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.147581859,2.327339927,1.001399409,MESOCYCLOPS.EDAX.1,copepod 
140,140,56,ME1,CHYDORUS,CHYDORUS.1,0.603068453,0.061606547,1,0.002666712,FALSE,0.617161633,abundance affects trait,2.04E-06,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-5.69054801,2.331292409,1.001399409,CHYDORUS.1,Cladocera
141,141,57,ME1,ACANTHOCYCLOPS,ACANTHOCYCLOPS.1,0.406160528,0.257999164,0.90476191,0.006863832,FALSE,0.415652143,abundance affects trait,4.68E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.329968977,2.08770571,1.001399409,ACANTHOCYCLOPS.1,copepod 
142,142,58,ME1,CALANOID,CALANOID.1,0.571150582,0.045656099,1,0.002666712,TRUE,0.58449787,abundance affects trait,1.62E-05,0.724137931,0.586206897,0.024158508,10.03227456,29,Plankton,1.462397998,-4.789381021,3.079803402,1.001399409,CALANOID.1,copepod 
143,143,1,MO1,Rhodomonas.minuta.var..nannoplanctica.1,Rhodomonas.minuta.var..nannoplanctica,0.898640901,0.02460319,1,0.002666712,TRUE,0.92305528,trait affects abundance,3.52E-08,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-7.453015174,8.766985053,1.035719524,Rhodomonas.minuta.var..nannoplanctica,Cyanobacteria
144,144,2,MO1,Anabaena.flos.aquae..1,Anabaena.flos.aquae.,0.917084273,0.109215685,0.90476191,0.006863832,FALSE,0.941999723,trait affects abundance,6.50E-08,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-7.187306089,9.180182089,1.035719524,Anabaena.flos.aquae.,Cyanobacteria
145,145,3,MO1,Aphanocapsa.delicatissima..1,Aphanocapsa.delicatissima.,0.878408627,0.095794432,1,0.002666712,FALSE,0.902273332,trait affects abundance,3.71E-10,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-9.430486638,10.53738999,1.035719524,Aphanocapsa.delicatissima.,Cyanobacteria
146,146,4,MO1,Synechocystis...1,Synechocystis..,0.785315983,0.018485675,1,0.002666712,TRUE,0.806651538,trait affects abundance,1.04E-08,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-7.982976244,8.781164975,1.035719524,Synechocystis..,Cyanobacteria
147,147,5,MO1,Gymnodinium.sp3..1,Gymnodinium.sp3.,0.960216126,0.003982963,0.90476191,0.006863832,TRUE,0.986303387,trait affects abundance,1.08E-07,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-6.966855988,7.300287195,1.035719524,Gymnodinium.sp3.,dinoflagellate
148,148,6,MO1,Miscellaneous.1,Miscellaneous,0.765467229,0.177646343,0.809523821,0.016260982,FALSE,0.78626353,trait affects abundance,1.49E-08,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-7.825699396,9.053220335,1.035719524,Miscellaneous,Heterokontophyta
149,149,7,MO1,Erkenia.subaequiciliata..1,Erkenia.subaequiciliata.,0.971075656,6.78E-05,1,0.002666712,TRUE,0.99745795,trait affects abundance,3.90E-08,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-7.408636028,8.568634315,1.035719524,Erkenia.subaequiciliata.,Haptophyta
150,150,8,MO1,Monoraphidium.arcuatum.1,Monoraphidium.arcuatum,0.811200253,0.059216162,1,0.002666712,FALSE,0.833239034,trait affects abundance,6.65E-08,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-7.177251037,7.315608916,1.035719524,Monoraphidium.arcuatum,Chlorophyta
151,151,9,MO1,Oocystis.parva..1,Oocystis.parva.,0.82904715,0.059157185,1,0.002666712,FALSE,0.851570798,trait affects abundance,1.19E-07,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-6.923116461,8.048857677,1.035719524,Oocystis.parva.,Chlorophyta
152,152,10,MO1,Quadrigula.lacustris..1,Quadrigula.lacustris.,0.594659215,0.479850771,0.523809552,0.133128524,FALSE,0.610814985,trait affects abundance,9.96E-08,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-7.001678502,7.232401708,1.035719524,Quadrigula.lacustris.,Chlorophyta
153,153,11,MO1,Schroederia.judayi..1,Schroederia.judayi.,0.668997905,0.109775417,0.90476191,0.006863832,FALSE,0.687173316,trait affects abundance,3.50E-08,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-7.456456584,7.933894367,1.035719524,Schroederia.judayi.,Chlorophyta
154,154,12,MO1,Cryptomonas.erosa..1,Cryptomonas.erosa.,0.85991454,0.137134009,1,0.002666712,FALSE,0.883276797,trait affects abundance,5.11E-07,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-6.291806807,8.014984983,1.035719524,Cryptomonas.erosa.,Cyanobacteria
155,155,13,MO1,Rhodomonas.minuta..1,Rhodomonas.minuta.,0.893645791,0.133512777,1,0.002666712,FALSE,0.917924462,trait affects abundance,8.58E-08,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-7.066466333,8.385392893,1.035719524,Rhodomonas.minuta.,Cyanobacteria
156,156,14,MO1,Stephanodiscus.niagarae..1,Stephanodiscus.niagarae.,0.856281422,0.023160008,1,0.002666712,TRUE,0.879544974,trait affects abundance,3.09E-05,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-4.509565981,7.100277445,1.035719524,Stephanodiscus.niagarae.,Heterokontophyta
157,157,15,MO1,Chlamydomonas.globosa..1,Chlamydomonas.globosa.,0.892445275,0.046154754,1,0.002666712,TRUE,0.91669133,trait affects abundance,1.61E-07,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-6.793518574,7.944235714,1.035719524,Chlamydomonas.globosa.,Chlorophyta
158,158,16,MO1,Dictyosphaerium.pulchellum..1,Dictyosphaerium.pulchellum.,0.856932289,0.061637381,1,0.002666712,FALSE,0.880213524,trait affects abundance,5.00E-08,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-7.301315695,8.535296203,1.035719524,Dictyosphaerium.pulchellum.,Chlorophyta
159,159,17,MO1,Sphaerocystis.schroeteri..1,Sphaerocystis.schroeteri.,0.540018075,0.227593942,0.809523821,0.016260982,FALSE,0.554689348,trait affects abundance,1.07E-07,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-6.969621873,8.129858449,1.035719524,Sphaerocystis.schroeteri.,Chlorophyta
160,160,18,MO1,Aphanizomenon.flos.aquae.1,Aphanizomenon.flos.aquae,0.886534156,0.028833333,1,0.002666712,TRUE,0.910619617,trait affects abundance,6.70E-08,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-7.173850236,10.16101681,1.035719524,Aphanizomenon.flos.aquae,Cyanobacteria
161,161,19,MO1,Lyngbya.limnetica..1,Lyngbya.limnetica.,0.234658574,0.145507365,0.966091692,0.012898922,FALSE,0.241033805,trait affects abundance,3.38E-09,0.651162791,0.627906977,0.242712346,10.85724215,43,Plankton,1.633468456,-8.470625711,10.39885904,1.035719524,Lyngbya.limnetica.,Cyanobacteria
